gene,snp,snippet
IL23R,Rs7517847,north Indians
IL23R,Rs7517847,ulcerative colitis
IL23R,Rs7517847,colonic Crohn's disease
IL23R,Rs7517847,German children
IL23R,Rs7517847,Crohn's disease
IL23R,Rs7517847,Chinese Han population
IL23R,Rs7517847,Vogt-Koyanagi-Harada syndrome
IL23R,Rs7517847,Hungarian population
IL23R,Rs7517847,Sjogren syndrome
IL23R,Rs7517847,ankylosing spondylitis
IL23R,Rs7517847,Spanish rheumatoid arthritis cohort
IL23R,Rs7517847,autoimmune conditions
IL23R,Rs7517847,celiac disease
IL23R,Rs7517847,psoriasis
IL23R,Rs7517847,Italian
IL23R,Rs7517847,Hungarian
IL23R,Rs7517847,Finnish
IL23R,Rs7517847,Swedish
IL23R,Rs7517847,Spanish IBD patients
IL23R,Rs7517847,celiac disease and multiple sclerosis
IL23R,Rs7517847,Brazilian population
IL23R,Rs7517847,Crohn's disease
IL23R,Rs7517847,myocardial infarction
IL23R,Rs7517847,systemic lupus erythematosus
IL23R,Rs1495965,Spanish
IL23R,Rs1495965,rheumatoid arthritis
IL23R,Rs1495965,systemic sclerosis
IL23R,Rs11465770,Crohn's disease
IL23R,Rs11465770,Crohn's disease
IL23R,Rs11209032,systemic sclerosis
IL23R,Rs11209032,ankylosing spondylitis
IL23R,Rs11209032,systemic sclerosis
IL23R,Rs11209032,ankylosing spondylitis
IL23R,Rs11209032,systemic sclerosis
IL23R,Rs11209032,ankylosing spondylitis
IL23R,Rs10889677,European ancestry
IL23R,Rs10889677,Graves' disease
IL23R,Rs10889677,North American patients
IL23R,Rs10889677,Caucasian patients.
IL23R,Rs10889677,ankylosing spondylitis
IL23R,Rs10889677,Jewish
IL23R,Rs10889677,Crohn's disease
IL23R,Rs10889677,ulcerative colitis 
IL23R,Rs10889677,Graves ophthalmopathy
IL23R,Rs10889677,"Graves' disease,"
IL23R,Rs10889677,ankylosing spondylitis
IL23R,Rs10889677,Crohn's disease
IL23R,Rs10489629,ankylosing spondylitis.
IL23R,Rs10489629,Caucasian
IL23R,Rs1495965,inflammatory bowel disease
IL23R,Rs11465770,Crohn's disease
IL23R,Rs11465770,Crohn's disease
IL23R,Rs10889677,non-Jewish populations.
IL23R,Rs11465770,protective 
IL23R,Rs1495965,ankylosing spondylitis
IL23R,Rs1495965,Caucasian patients
IL23R,Rs1495965,ehcet's disease
IL23R,Rs1495965,early disease onse
IL23R,Rs1495965,colonic Crohn's disease
IL23R,Rs1495965,systemic lupus erythematosus
IL23R,Rs1495965,Crohn's disease
IL23R,Rs1495965,Crohn's disease susceptibility
IL23R,Rs1495965,German Crohn's disease
IL23R,Rs1495965,Behçet's disease
IL23R,Rs1495965,inflammatory bowel disease
IL23R,Rs1495965,rheumatoid arthritis
IL23R,Rs1495965,Behçet's disease
IL23R,Rs1495965,ankylosing spondylitis
IL23R,Rs1343151,Crohn's Disease 
IL23R,Rs1343151,rheumatoid arthritis 
IL23R,Rs1343151,rheumatoid arthritis 
IL23R,Rs1343151,ankylosing spondylitis
IL23R,Rs1343151,Crohn's Disease
IL23R,Rs1343151,rheumatoid arthriti
IL23R,Rs1343151,ankylosing spondylitis
IL23R,Rs11805303,Crohn's disease
IL23R,Rs11465804,ankylosing spondylitis
IL23R,Rs1495965,systemic sclerosis
IL23R,Rs11465770,T allele
IL2RA,Rs3118470,autoimmune thyroiditis
IL2RA,Rs3118470,Type I Diabetes
IL2RA,Rs3118470,type I diabetes
IL2RA,Rs3118470,diabetes
IL2RA,Rs3118470,pre-diabetes to diabetes 
IL2RA,Rs3118470,diabetes
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,Rheumatoid arthritis
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,Rheumatoid arthritis
IL2RB,Rs743777,rheumatoid arthritis
IL2RB,Rs743777,autoimmune myasthenia gravis
IL31,Rs6489188,were strongly associated with nonatopic eczema
IL31,Rs6489188,nonatopic eczema
IL31,Rs11608363,were strongly associated with nonatopic eczema
IL31,Rs11608363,nonatopic eczema
IL4,Rs2243274,children.
IL4,Rs2243274,African American
IL4,Rs2243274,European ancestry
IL4,Rs2243274,type 1 diabetes.
IL4,Rs2243274,type I diabetes
IL4,Rs2243268,Plasmodium falciparum malaria
IL4,Rs2243268,biliary tract cancers and stones
IL4,Rs2243268,Cytokine polymorphisms
IL4,Rs2243268,non-Hodgkin lymphoma
IL4,Rs2243268,type 1 diabetes
IL4,Rs2243268,autoimmune conditions
IL4,Rs2243268,non-Hodgkin lymphoma
IL4,Rs2070874,elayed-t
IL4,Rs2243250,myocardial infarction
IL4,Rs2243268,type 1 diabetes
IL4,Rs2070874,Leishmania chagasi
IL4,Rs2070874,prostate cancer
IL4,Rs2070874,Visceral leishmaniasis (VL)
IL4,Rs2070874,Visceral leishmaniasis
IL4,Rs2070874, with
IL4,Rs2070874,ng fro
IL4,Rs2070874,prostate cancer
IL4,Rs2070874,rs2070874
IL4,Rs2070874,Leishmania chagasi
IL6,Rs2069832,prostate cancer
IL6,Rs2069832,breast cancer
IL6,Rs2069832,diabetic patients.
IL6,Rs2069832,prostate cancer
IL6,Rs2069832,prostate cancer
IL6,Rs2069832,breast cancer
IL6,Rs2069832,colon and rectal cancer
IL6,Rs2069832,prostate cancer
IL6,Rs2069837,Alzheimer's disease
IL6,Rs2069861,type 2 diabetes
IL6,Rs2069837,Alzheimer's
IL6,Rs2069837,Alzheimer's disease
IL6,Rs2069837,gender
IL6,Rs2069832,breast cancer
IL6,Rs2069861,susceptibility to melanoma
IL6,Rs2069861,mmunogenetics of seasonal influenza vaccine response
IL6,Rs2069861,risk and systemic inflammation
IL6,Rs7802308,coronary artery disease
IL6,Rs7802308,Asian Indian sibling pairs
IL6,Rs7802308,coronary artery disease
IL6,Rs2069837,Alzheimer's disease
IL6,Rs2069830,stroke
IL6,Rs2069832,colon and rectal cancer
IL6,Rs1800797,coronary artery disease
IL6,Rs13306435,sciatica patients
IL6,Rs13306435,sciatica
IL6,Rs2066992,coronary artery disease
IL6,Rs13306435,haplotype
IL6,Rs1524107,type 2 diabetic patients
IL6,Rs1524107,prostate cancer
IL6,Rs1524107,cardiovascular disease
IL6,Rs1800796,abdominal aortic aneurysm
IL6,Rs1800796,osteoarthritis
IL6,Rs1800796,coronary artery disease
IL6,Rs13306435,IL6 gene
IL6,Rs1800796,elevated blood pressure
IL6,Rs1800796,coronary artery disease
IL6,Rs1800796,Asian Indian
IL6,Rs1800796,polymorphism
IL6,Rs1800796,abdominal aortic aneurysm
IL6,Rs1800796,symptomatic DIP OA
IL6,Rs1800796,coronary artery disease
IL6,Rs1800797,interphalangeal osteoarthritis
IL6,Rs1800797,disease
IL6,Rs1800796,abdominal aortic aneurysm
IL6R,Rs4537545,Inflammation
IL6R,Rs4537545,Crohn disease
IL6R,Rs4537545,"psoriasis, and inflammation"
IL6R,Rs6684439,melanoma
IL6R,Rs6684439,melanoma
IL6R,Rs6684439,melanoma
IL6R,Rs6694817,cardiovascular genetic
IL6R,Rs6684439,melanoma risk
IL6R,Rs6684439,heterozygous
IL6R,Rs6694817,cardiovascular genetic risk
IL6R,Rs6694817,SNP
IL6R,Rs6694817,cardiovascular genetic risk score
IL6R,Rs4537545,inflammatory effects
IL6R,Rs6684439,melanoma
IL6R,Rs4537545,inflammatio
IL6R,Rs4129267,diabetes 
IL6R,Rs4537545,Crohn disease
IL6R,Rs2229238,diabetes
IL6R,Rs4129267,autoimmune inflammatory conditions
IL6R,Rs4129267,Asians
IL6R,Rs4129267,Cardiovascular Disease
IL6R,Rs4537545,psoriasis
IL6R,Rs4129267,Asthma 
IL6R,Rs4129267,Caucasians
IL6R,Rs4129267,Breast cancer
IL6R,Rs4537545,increases IL-6r and IL-6 levels
IL6R,Rs4537545,inflammatory effects
IL6R,Rs4537545,amniotic fluid protein concentrations
IL6R,Rs4537545,Inflammation
IL6R,Rs4537545,stress-related
IL6R,Rs4129267,Crohn disease
IMMP2L,Rs12531640,10^-6
IMPDH1,Rs72624951,Blueprint Genetics Retinal dystrophy
IMPDH1,Rs72624951,Blueprint Genetics Retinal dystrophy
INSL6,Rs77375493,idiopathic myelofibrosis
INSL6,Rs77375493,thrombocythemia
INSL6,Rs77375493,polycythemia vera
INSL6,Rs77375493,cancers of the blood
INSL6,Rs77375493,myeloproliferative disorders
INSL6,Rs77375493,idiopathic myelofibrosis
INSL6,Rs77375493,thrombocythemia
INSL6,Rs77375493,olycythemia vera
INSL6,Rs10815149,due to stem cells over producing too many of one type of cell
INSL6,Rs77375493,ssociated with several myeloproliferative disorders
INSL6,Rs3780378,"body fat, insulin sensitivity and lipid profile."
INSL6,Rs121912472,myeloproliferative disorders
INSL6,Rs121912472,myeloproliferative
INSL6,Rs10815149,myeloproliferative neoplasm
INSL6,Rs10815149,myeloproliferative neoplasm
INSL6,Rs10815149,myeloproliferative neoplasm
INSL6,Rs77375493,cancers of the blood
INSR,Rs2860174,migraine 
INSR,Rs2860174,migraine 
IRAK1,Rs1059703,cerebral infarction
IRAK1,Rs1059703,Japanese adults
IRF1,Rs2070729,circulating fibrinogen levels
IRF1,Rs2070729,three African
IRF1,Rs2070729,severe malaria
IRF1,Rs2070729,malaria
IRF1,Rs2070729,Lack of association of interferon regulatory factor 1 with severe malaria in affected child-parental trio studies across three African populations. Association of novel genetic Loci with circulating fibrinogen levels: a genome-wide association study in 6 population-based cohorts
IRF5,Rs2004640,rheumatoid arthritis
IRF5,Rs2004640,increasing SLE risk
IRF5,Rs2004640,systemic lupus erythematosus (SLE)
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,lupus erythematosus
IRF5,Rs10954213,primary biliary cirrhosis
IRF5,Rs10954213,IgA nephropathy
IRF5,Rs10954213,lupus nephritis
IRF5,Rs10954213,Shandong Han population
IRF5,Rs10954213,SLE
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,discoid and subacute cutaneous lupus erythematosus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,systemic lupus erythematosus patients
IRF5,Rs10954213,multiple sclerosis
IRF5,Rs2004640,systemic sclerosis
IRF5,Rs2004640,rheumatoid arthritis
IRF5,Rs2004640,multiple sclerosis
IRF5,Rs3807306,multiple sclerosis
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs6953165,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs41298401,SLE
IRF5,Rs3807306,systemic lupus erythematosus
IRF5,Rs10954213,psoriasis
IRF5,Rs10954213,Swedish
IRF5,Rs10954213,Sjogren's syndrome
IRF5,Rs10954213,human lupus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,subacute cutaneous lupus erythematosus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,high serum interferon-alpha activity
IRF5,Rs10954213,psoriasis
IRF5,Rs10954213,primary biliary cirrhosis
IRF5,Rs10954213,Sjogren's syndrome
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,SLE
IRF5,Rs10954213,SLE
IRF5,Rs10954213,SLE
IRF5,Rs10954213,SLE
IRF5,Rs10954213,SLE
IRF5,Rs10954213,Systemic Lupus Erythematosus
IRF5,Rs10954213,lupus
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,SLE
IRF5,Rs10954213,lupus nephritis
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,UK SLE families
IRF5,Rs10954213,Japanese SLE patients
IRF5,Rs10954213,increasing SLE risk
IRF5,Rs10954213,Caucasian
IRF5,Rs10954213,SLE
IRF5,Rs10954213,systemic lupus erythematosus
IRF5,Rs10954213,SLE
IRF5,Rs10954213,SLE
IRF5,Rs10954213,Japanese
IRF5,Rs10954213,SLE
IRF5,Rs10954213,SLE
IRF5,Rs10954213,Japanese
IRF5,Rs10954213,Systemic Lupus Erythematosus
IRF5,Rs10954213,systemic sclerosis
IRF5,Rs10954213,IgA nephropathy
IRF5,Rs10954213,Korean
IRS1,Rs1801123,breast cancer
IRS1,Rs1801123,type I diabetes
ITGA2B,Rs76811038,Glanzmann's thrombasthenia
ITGA2B,Rs80277041,Glanzmann's thrombasthenia
ITGA2B,Rs80002943,Glanzmann's thrombasthenia
ITGA2B,Rs137852911,Glanzmann's thrombasthenia
ITGA2B,Rs137852906,Glanzmann's thrombasthenia
ITGA2B,Rs137852909,Glanzmann's thrombasthenia
ITGA2B,Rs137852908,Glanzmann's thrombasthenia
ITGA2B,Rs137852907,Glanzmann's thrombasthenia
ITGA2B,Rs137852910,Glanzmann's thrombasthenia
ITGAV,Rs3738919,CI: 1.3â€“2.9
ITGAV,Rs3738919,rheumatoid arthritis (RA)
ITGAV,Rs3738919,rheumatoid arthritis (RA)
ITGAV,Rs3738919,RA
ITGAV,Rs9333289,autosomal recessive retinitis pigmentosa
ITGB3,Rs5918,Non-Hodgkin Lymphoma
ITGB3,Rs5918,heart attack
ITGB3,Rs5918,myocardial infarction
ITGB3,Rs5918,early onset heart disease
ITGB3,Rs5918,breast cancer
ITGB3,Rs5918,"heart disease,"
ITGB3,Rs5918,"myocardial infarction,"
ITGB3,Rs5918,"2' allele of the platelet specific alloantigen system is encoded by rs5918(C), and it has"
ITGB3,Rs5918,blood-thinning
ITPA,Rs6139030,thrombocytopenia
ITPA,Rs6139030,Hepatitis C
ITPA,Rs1127354,chronic hepatitis C
ITPA,Rs1127354,anemia 
ITPA,Rs6139030,thrombocytopenia 
ITPA,Rs1127354,rheumatoid arthritis
ITPA,Rs1127354,autosomal recessive anonychia
ITPA,Rs1127354,febrile neutropenia
ITPA,Rs1127354,hemolytic anemia
ITPKC,Rs28493229,Kawasaki disease
ITPKC,Rs28493229,cervical squamous cell carcinoma
ITPKC,Rs28493229,Kawasaki Disease
ITPKC,Rs28493229,Han Chinese
ITPKC,Rs28493229,Kawasaki Disease
ITPKC,Rs28493229,Kawasaki disease
ITPKC,Rs28493229,Kawasaki Disease
ITPKC,Rs28493229,coronary artery aneurysms
ITPKC,Rs28493229,Kawasaki Disease
ITPKC,Rs28493229, Kawasaki disease
ITPKC,Rs28493229,Kawasaki disease.
ITPKC,Rs28493229,coronary artery aneurysms
ITPKC,Rs28493229,coronary artery lesion
ITPKC,Rs28493229,Intravenous Immunoglobulin-Resistant Kawasaki Disease
ITPKC,Rs28493229,Kawasaki Disease:
ITPKC,Rs28493229,Kawasaki Diseas
ITPKC,Rs28493229,Kawasaki Disease
ITPKC,Rs28493229,cervical squamous cell carcinoma
ITPKC,Rs28493229,coronary artery aneurysms
ITPR3,Rs3748079,rheumatoid arthritis
JAK2,Rs77375493,idiopathic myelofibrosis
JAK2,Rs77375493,thrombocythemia
JAK2,Rs77375493,polycythemia vera
JAK2,Rs77375493,cancers of the blood
JAK2,Rs77375493,myeloproliferative disorders
JAK2,Rs77375493,thrombocythemia
JAK2,Rs77375493,olycythemia vera
JAK2,Rs77375493,cancers of the blood
JAK2,Rs77375493,idiopathic myelofibrosis
JAK2,Rs3780378,"body fat, insulin sensitivity and lipid profile."
JAK2,Rs121912472,myeloproliferative disorders
JAK2,Rs121912472,myeloproliferative
JAK2,Rs10815149,myeloproliferative neoplasm
JAK2,Rs10815149,due to stem cells over producing too many of one type of cell
JAK2,Rs10815149,myeloproliferative neoplasm
JAK2,Rs10815149,myeloproliferative neoplasm
JAK2,Rs77375493,ssociated with several myeloproliferative disorders
JUP,Rs113994177,Naxos disease
JUP,Rs113994177,woolly hair
JUP,Rs113994177,palmoplantar keratoderma
JUP,Rs113994177,arrhythmogenic right ventricular cardiomyopathy
KCNA3,Rs2821557,olfactory dysfunction
KCNA3,Rs2821557,olfactory function
KCNA3,Rs2821557,olfactory dysfunction
KCNA3,Rs2821557,fasting plasma glucose
KCNA3,Rs2821557,olfactory dysfunction
KCNA3,Rs2821557,loss of olfactory function
KCNA5,Rs45477792,affecting an amino acid in exon 1 of the KCNA5 potassium channel gene
KCNA5,Rs45477792,cardiac arrhythmias
KCNA5,Rs45477792,cardiac arrhythmias
KCNB1,Rs756529,LV hypertrophy in humans
KCNE1,Rs727957,Influences QT interval
KCNE1,Rs74315445,long QT syndrome
KCNE1,Rs74315445,long QT syndrome
KCNE1,Rs74315445,long QT syndrome
KCNE1,Rs74315445,catecholaminergic polymorphic ventricular tachycardia
KCNE1,Rs74315445,Lange-Nielsen and Romano-Ward forms of Long-QT syndrome
KCNE1,Rs74315445,jervell
KCNE1,Rs74315445,suppress IKs function
KCNE1,Rs74315445,Lange-Nielsen syndrome
KCNE1,Rs1805128,Influences QT interval
KCNE1,Rs74315445,Jervell
KCNH2,Rs121912515,long QT syndrome
KCNH2,Rs121912515,long QT syndrome
KCNH2,Rs121912515,QT syndrome
KCNH2,Rs121912515,long QT syndrome
KCNH2,Rs121912515,polymorphisms 
KCNH2,Rs1036145,activity in the dorsolateral prefrontal cortex
KCNH2,Rs1036145,declarative memory task
KCNH2,Rs1036145,hippocampal activity
KCNH2,Rs1036145,hippocampal volume
KCNH2,Rs1036145, risk for schizophrenia
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,type 2 Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome 
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,Bartter syndrome
KCNJ1,Rs59172778,type 2 Bartter syndrome
KCNJ11,Rs80356616,neonatal diabetes syndrome and other neurological features
KCNJ11,Rs80356616,epilepsy
KCNJ11,Rs80356616,developmental delay
KCNJ11,Rs80356616,neonatal diabetes
KCNJ11,Rs80356616,neonatal diabetes plus neurological features
KCNJ11,Rs80356616,neonatal diabetes
KCNJ11,Rs80356616,permanent neonatal diabetes
KCNJ11,Rs80356616,permanent neonatal diabetes
KCNJ11,Rs5215,type-1 diabetes
KCNJ11,Rs193929336,activating mutations
KCNJ11,Rs193929336,neonatal diabetes
KCNJ11,Rs193929336,permanent neonatal diabetes
KCNJ11,Rs193929336,activating mutations
KCNJ11,Rs80356616,Molecular basis of Kir6.2 mutations associated with neonatal diabetes or neonatal diabetes plus neurological features.
KCNMA1,Rs762705295,pathogenic variant
KCNQ1,Rs120074194,forme fruste long-QT syndrome
KCNQ1,Rs120074194,long-QT syndrome genes
KCNQ1,Rs120074194,Jervell and Lange-Nielsen syndrome
KCNQ1,Rs120074194,long QT syndrome
KCNQ1,Rs120074194,swimming-triggered arrhythmia syndromes
KCNQ1,Rs120074194,Vasoactive intestinal polypeptide (VIP)
KCNQ1,Rs120074194,Huntington's disease
KCNQ1,Rs120074194,Lange-Nielsen syndrome
KCNQ1,Rs120074194,long-QT syndrome
KCNQ1,Rs120074194,Jervell
KCNQ1,Rs120074194,Huntington's disease
KCNQ1,Rs120074194,long QT syndrome
KCNQ1,Rs120074195,long-QT syndrome
KCNQ1,Rs120074195,short QT-interval syndrome
KCNQ1,Rs12576239,Influences QT interval
KCNQ1,Rs120074194,forme fruste long-QT syndrome
KCNQ1,Rs120074193,sudden death
KCNQ1,Rs120074194,swimming-triggered arrhythmia syndromes
KCNQ1,Rs120074193,long-QT syndrome 
KCNQ1,Rs120074193,lethal cardiac arrhythmias
KCNQ1,Rs104894252,cardiac arrhythmias
KCNQ1,Rs104894252,long QT syndrome
KCNQ1,Rs104894252,cardiac arrhythmias
KCNQ1,Rs104894252,cardiac arrhythmias
KCNQ1,Rs104894252,long QT syndrome
KCNQ1,Rs104894252,long QT syndrome
KCNQ1,Rs104894252,cardiac arrhythmias
KCNQ1,Rs120074188,Recessive Romano-Ward syndrome
KCNQ1,Rs120074188,FAMILION long QT syndrome
KCNQ1,Rs120074190,mutation 
KCNQ1,Rs120074190,mutations 
KCNQ1,Rs120074190,QT syndrome
KCNQ1,Rs120074193,arrhythmogenic trigger
KCNQ1,Rs120074193,inherited long QT syndrome
KCNQ1,Rs104894252,cardiac arrhythmias
KCNQ4,Rs80358271,autosomal dominant deafness
KCNQ4,Rs80358279,deafness
KCNQ4,Rs80358276,autosomal dominant hearing loss
KCNQ4,Rs28939710,deafness
KCNQ4,Rs80358279,KCNQ4 pore-region mutation
KCNQ4,Rs28937589,deafness
KCNQ4,Rs28937589,deafness
KCNQ4,Rs28937588,deafness
KCNQ4,Rs28937588,deafness
KCNQ4,Rs28939710,deafness Mutations
KDM5D,Rs2032623,"Association of Y chromosome haplogroup I with HIV progression, and HAART outcome."
KDR,Rs7691507,VEGF
KDR,Rs7691507,VEGFR
KDR,Rs2125489,neovascular age-related macular degeneration
KDR,Rs1870377,Gilbert's syndrome
KDR,Rs1870377,age-related macular degeneration
KDR,Rs7691507,KDR
KDR,Rs1870377,Pazopanib-induced hyperbilirubinemia
KDR,Rs1870377,Gilbert's syndrome UGT1A1 polymorphism
KDR,Rs1531289,chronic myeloid leukemia
KDR,Rs1531289,neovascular age-related macular degeneration
KDR,Rs1531289,Polymorphisms in the VEGFA and VEGFR-2 genes
KDR,Rs1870377,Gilbert's syndrome
KEL,Rs8176059,Non-ABO Blood Groups
KIAA0319,Rs4352670,dyslexia
KIAA0319,Rs4352670,developmental dyslexia
KIAA0319,Rs4352670,KIAA0319 on chromosome 6p
KIAA0319,Rs4236032,developmental dyslexia
KIAA0319,Rs4236032,developmental dyslexia
KIAA0319,Rs12193738,reading disabilities
KIAA0319,Rs12193738,histone
KIAA0319,Rs4236032,susceptibility to developmental dyslexia.
KIF1A,Rs548204329,hereditary spastic paraplegia
KIF1B,Rs10492972,multiple sclerosis
KIF1B,Rs10492972,multiple sclerosis
KIF1B,Rs10492972,Alzheimer disease
KIF1B,Rs10492972,multiple sclerosis
KIF1B,Rs10492972,disease
KIF1B,Rs10492972,multiple sclerosis
KIF1B,Rs10492972,multiple sclerosis
KIF5A,Rs113247976,Lou Gehrig's disease
KIF5A,Rs113247976,ALS
KIF5A,Rs113247976,ALS
KIF5A,Rs113247976,minor allele of this SNP
KIF5A,Rs113247976,Lou Gehrig's disease
KIF5A,Rs113247976,ALS
KIF5A,Rs113247976,Lou Gehrig's disease
KIRREL3,Rs1939992,Autosomal recessive ichthyosis with hypotrichosis
KIT,Rs28933968,somatic mutation
KIT,Rs28933968,somatic mutation
KITLG,Rs3782179,testicular cancer
KITLG,Rs4590952,protection from sun damage
KITLG,Rs4590952,testicular cancer
KITLG,Rs4590952,protection from sun damage
KITLG,Rs4590952,testicular cancer
KITLG,Rs3782179,testicular cancer
KITLG,Rs3782179,Testicular germ cell tumor 
KITLG,Rs12821256,Europeans
KITLG,Rs12821256,blond hair color
KITLG,Rs12821256,more likely to have blond than brown hair color
KITLG,Rs12821256,Dutch
KITLG,Rs12821256,Icelanders
KITLG,Rs12821256,blond than brown hair color
KITLG,Rs12821256,blond hair color
KITLG,Rs12821256,lighter hair color
KL,Rs211239,sickle cell anemia
KL,Rs211239,priapism
KL,Rs211239,priapism
KL,Rs2249358,priapism
KL,Rs2249358,anemia 
KL,Rs2249358,priapism
KLF6,Rs10508266,Lung cancer
KLF6,Rs10508266,Lung cancer risk.
KLK3,Rs17632542,PSA levels
KLK3,Rs17632542,prostate cancer
KRAS,Rs17388587,risk of endometriosis.
KRIT1,Rs886039402,1267
KRIT1,Rs267607204,cerebral cavernous malformation
KRT14,Rs60831116,DERMATOPATHIA PIGMENTOSA RETICULARIS
KSR2,Rs10444502,decreased total cholesterol levels
KSR2,Rs4767631,LDL cholesterol
LAMA2,Rs12193446,risk of nearsightedness
LAMB3,I5012671,Herlitz typers
LAMB3,I5012672,Epidermolysis bullosa
LAMB3,I5012671,epidermolysis bullosa
LAMB3,I5012671,junctional
LAMB3,I5012671,epidermolysis bullosa
LAMB3,I5012669,Herlitz typers
LAMB3,I5012669,junctional
LAMB3,I5012669,epidermolysis bullosa
LAMB3,I5012669,epidermolysis bullosa
LAMB3,I5012669,"epidermolysis bullosa, junctional, Herlitz type"
LBP,Rs2232596,hematopoietic cell
LDB3,Rs121908338,left ventricular noncompaction
LDB3,Rs45487699,left ventricular noncompaction
LDB3,Rs121908337,ventricular noncompaction
LDLRAP1,Rs755104973,pathogenic variant
LEP,Rs2167270,rheumatoid arthritis
LEP,Rs2167270,colon cancer
LEP,Rs2167270,hypertension
LEP,Rs2167270,prostate cancer
LEP,Rs2167270,Adipokine
LEP,Rs2071045,obesity-related genes
LEP,Rs17151919,spina bifida.
LEP,Rs2071045,Genetic polymorphisms
LEP,Rs2071045,endometrial cancer
LEP,Rs2071045,obesity-related genes
LEP,Rs2071045,weight regain
LEP,Rs17151919,spina bifida
LEP,Rs2071045,endometrial cancer
LEPR,Rs6700896,ower CRP and associated with increased weight and body mass index
LEPR,Rs6700896,increased weight and body mass index
LHCGR,Rs2293275,spermatogenetic damage
LHCGR,Rs2293275,male infertility
LHCGR,Rs13405728,PCOS
LHCGR,Rs2293275,polycystic ovary syndrome
LHCGR,Rs2293275,Alzheimer's disease
LHCGR,Rs13405728,PCOS
LHCGR,Rs2293275,breast cancer
LHCGR,Rs13405728,hirsutism
LHCGR,Rs13405728,polycystic ovary syndrome
LHCGR,Rs121912532,mutations of the LH receptor gene
LHCGR,Rs13405728,Polycystic Ovary Syndrome
LHCGR,Rs121912518,familial male precocious puberty
LHCGR,Rs121912518,familial male precocious puberty
LIG4,Rs10131,invasive serous ovarian cancer
LIG4,Rs10131,DNA damage response
LINC-PINT,Rs6971499,pancreatic cancer
LINC-PINT,Rs6971499,European
LINC-PINT,Rs6971499,Pancreatic cancer
LIPC,Rs8023503,hyperalphalipoproteinemia
LIPC,Rs261332,Elevated HDL-Cholesterol
LIPC,Rs1800588,colorectal cancer
LIPC,Rs1800588,risk for carotid artery disease
LIPC,Rs1800588,coronary artery disease
LIPC,Rs1800588,higher HDL levels
LIPC,Rs1800588,coronary heart disease
LIPT1,Rs786205156,mutations
LIPT1,Rs137973334,lipoyltransferase 1 deficiency
LIPT1,Rs137973334,lipoyltransferase 1 deficiency
LIPT1,Rs137973334,severe metabolic disorder often leading to death soon after birth
LIPT1,Rs786205156,causative
LIPT1,Rs786205156,lipoyltransferase 1 deficiency
LIPT1,Rs786205156,severe metabolic disorder
LIPT1,Rs786205156,mutation
LIPT1,Rs786205156,severe metabolic disorde
LMNA,Rs267607577,cardiomyopathy
LMNA,Rs267607577,cardiomyopathy
LOC729065,Rs2200733,atrial fibrillation
LOC729065,Rs2200733,atrial flutter
LOC729065,Rs2200733,atrial fibrillation
LOC729065,Rs2200733,AF/AFL disease
LOC729065,Rs2200733,higher risk for postoperative atrial fibrillation
LOC729065,Rs2200733,AF 
LOC729065,Rs2200733,atrial fibrillation 
LOC729065,Rs2200733,ischemic stroke 
LOC729065,Rs2200733,cardioembolic stroke (CES) (
LOC729065,Rs2200733,ischemic stroke 
LOC729065,Rs2200733,AF/AFL disease
LOC729065,Rs2200733,atrial flutter (AFL) 
LOC729065,Rs2200733,atrial fibrillation (AF)
LOC729065,Rs2200733,cardioembolic stroke
